"sum","nws_precip_1day_observed_20050102.shp30.tiff",282.36
"sum","nws_precip_1day_observed_20050103.shp30.tiff",282.36
"sum","nws_precip_1day_observed_20050104.shp30.tiff",565.59
"sum","nws_precip_1day_observed_20050105.shp30.tiff",4.84
"sum","nws_precip_1day_observed_20050106.shp30.tiff",205.96
"sum","nws_precip_1day_observed_20050107.shp30.tiff",614.74
"sum","nws_precip_1day_observed_20050108.shp30.tiff",5.99
"sum","nws_precip_1day_observed_20050109.shp30.tiff",608.46
"sum","nws_precip_1day_observed_20050110.shp30.tiff",18.63
"sum","nws_precip_1day_observed_20050111.shp30.tiff",5.95
"sum","nws_precip_1day_observed_20050112.shp30.tiff",73.64
"sum","nws_precip_1day_observed_20050113.shp30.tiff",417.75
"sum","nws_precip_1day_observed_20050114.shp30.tiff",539.51
"sum","nws_precip_1day_observed_20050115.shp30.tiff",699.4
"sum","nws_precip_1day_observed_20050116.shp30.tiff",1.08
"sum","nws_precip_1day_observed_20050117.shp30.tiff",40.86
"sum","nws_precip_1day_observed_20050118.shp30.tiff",0.04
"sum","nws_precip_1day_observed_20050119.shp30.tiff",0
"sum","nws_precip_1day_observed_20050120.shp30.tiff",19.72
"sum","nws_precip_1day_observed_20050121.shp30.tiff",0
"sum","nws_precip_1day_observed_20050122.shp30.tiff",0
"sum","nws_precip_1day_observed_20050123.shp30.tiff",493.06
"sum","nws_precip_1day_observed_20050124.shp30.tiff",22.32
"sum","nws_precip_1day_observed_20050125.shp30.tiff",0.14
"sum","nws_precip_1day_observed_20050126.shp30.tiff",114.9
"sum","nws_precip_1day_observed_20050127.shp30.tiff",51.04
"sum","nws_precip_1day_observed_20050128.shp30.tiff",0.65
"sum","nws_precip_1day_observed_20050129.shp30.tiff",0
"sum","nws_precip_1day_observed_20050130.shp30.tiff",9.21
"sum","nws_precip_1day_observed_20050131.shp30.tiff",0
"sum","nws_precip_1day_observed_20050201.shp30.tiff",0
"sum","nws_precip_1day_observed_20050202.shp30.tiff",0
"sum","nws_precip_1day_observed_20050203.shp30.tiff",0.01
"sum","nws_precip_1day_observed_20050204.shp30.tiff",105.82
"sum","nws_precip_1day_observed_20050205.shp30.tiff",0.03
"sum","nws_precip_1day_observed_20050206.shp30.tiff",0.34
"sum","nws_precip_1day_observed_20050207.shp30.tiff",0
"sum","nws_precip_1day_observed_20050208.shp30.tiff",21.95
"sum","nws_precip_1day_observed_20050209.shp30.tiff",74.24
"sum","nws_precip_1day_observed_20050210.shp30.tiff",436.57
"sum","nws_precip_1day_observed_20050211.shp30.tiff",510.66
"sum","nws_precip_1day_observed_20050212.shp30.tiff",0.8
"sum","nws_precip_1day_observed_20050213.shp30.tiff",13.46
"sum","nws_precip_1day_observed_20050214.shp30.tiff",0.38
"sum","nws_precip_1day_observed_20050215.shp30.tiff",665.77
"sum","nws_precip_1day_observed_20050216.shp30.tiff",1.13
"sum","nws_precip_1day_observed_20050217.shp30.tiff",261.86
"sum","nws_precip_1day_observed_20050218.shp30.tiff",1.07
"sum","nws_precip_1day_observed_20050219.shp30.tiff",0.2
"sum","nws_precip_1day_observed_20050220.shp30.tiff",1.26
"sum","nws_precip_1day_observed_20050221.shp30.tiff",128.84
"sum","nws_precip_1day_observed_20050222.shp30.tiff",65.59
"sum","nws_precip_1day_observed_20050223.shp30.tiff",24.72
"sum","nws_precip_1day_observed_20050224.shp30.tiff",0.1
"sum","nws_precip_1day_observed_20050225.shp30.tiff",51.23
"sum","nws_precip_1day_observed_20050226.shp30.tiff",0.39
"sum","nws_precip_1day_observed_20050227.shp30.tiff",6.32
"sum","nws_precip_1day_observed_20050228.shp30.tiff",0.01
"sum","nws_precip_1day_observed_20050301.shp30.tiff",315.01
"sum","nws_precip_1day_observed_20050302.shp30.tiff",119.32
"sum","nws_precip_1day_observed_20050303.shp30.tiff",0.73
"sum","nws_precip_1day_observed_20050304.shp30.tiff",0
"sum","nws_precip_1day_observed_20050305.shp30.tiff",2.01
"sum","nws_precip_1day_observed_20050306.shp30.tiff",0
"sum","nws_precip_1day_observed_20050307.shp30.tiff",28.58
