"sum","nws_precip_1day_observed_20050102.shp30.tiff",282.13
"sum","nws_precip_1day_observed_20050103.shp30.tiff",282.13
"sum","nws_precip_1day_observed_20050104.shp30.tiff",563.23
"sum","nws_precip_1day_observed_20050105.shp30.tiff",4.83
"sum","nws_precip_1day_observed_20050106.shp30.tiff",204.74
"sum","nws_precip_1day_observed_20050107.shp30.tiff",612.93
"sum","nws_precip_1day_observed_20050108.shp30.tiff",5.93
"sum","nws_precip_1day_observed_20050109.shp30.tiff",604.73
"sum","nws_precip_1day_observed_20050110.shp30.tiff",18.63
"sum","nws_precip_1day_observed_20050111.shp30.tiff",5.95
"sum","nws_precip_1day_observed_20050112.shp30.tiff",72.61
"sum","nws_precip_1day_observed_20050113.shp30.tiff",417.12
"sum","nws_precip_1day_observed_20050114.shp30.tiff",538.79
"sum","nws_precip_1day_observed_20050115.shp30.tiff",695.75
"sum","nws_precip_1day_observed_20050116.shp30.tiff",1.08
"sum","nws_precip_1day_observed_20050117.shp30.tiff",40.84
"sum","nws_precip_1day_observed_20050118.shp30.tiff",0.04
"sum","nws_precip_1day_observed_20050119.shp30.tiff",0
"sum","nws_precip_1day_observed_20050120.shp30.tiff",19.49
"sum","nws_precip_1day_observed_20050121.shp30.tiff",0
"sum","nws_precip_1day_observed_20050122.shp30.tiff",0
"sum","nws_precip_1day_observed_20050123.shp30.tiff",491.33
"sum","nws_precip_1day_observed_20050124.shp30.tiff",21.89
"sum","nws_precip_1day_observed_20050125.shp30.tiff",0.14
"sum","nws_precip_1day_observed_20050126.shp30.tiff",114.45
"sum","nws_precip_1day_observed_20050127.shp30.tiff",50.68
"sum","nws_precip_1day_observed_20050128.shp30.tiff",0.65
"sum","nws_precip_1day_observed_20050129.shp30.tiff",0
"sum","nws_precip_1day_observed_20050130.shp30.tiff",9.05
"sum","nws_precip_1day_observed_20050131.shp30.tiff",0
"sum","nws_precip_1day_observed_20050201.shp30.tiff",0
"sum","nws_precip_1day_observed_20050202.shp30.tiff",0
"sum","nws_precip_1day_observed_20050203.shp30.tiff",0.01
"sum","nws_precip_1day_observed_20050204.shp30.tiff",104.26
"sum","nws_precip_1day_observed_20050205.shp30.tiff",0.02
"sum","nws_precip_1day_observed_20050206.shp30.tiff",0.34
"sum","nws_precip_1day_observed_20050207.shp30.tiff",0
"sum","nws_precip_1day_observed_20050208.shp30.tiff",21.95
"sum","nws_precip_1day_observed_20050209.shp30.tiff",74.21
"sum","nws_precip_1day_observed_20050210.shp30.tiff",435.79
"sum","nws_precip_1day_observed_20050211.shp30.tiff",509.22
"sum","nws_precip_1day_observed_20050212.shp30.tiff",0.8
"sum","nws_precip_1day_observed_20050213.shp30.tiff",13.46
"sum","nws_precip_1day_observed_20050214.shp30.tiff",0.38
"sum","nws_precip_1day_observed_20050215.shp30.tiff",662.34
"sum","nws_precip_1day_observed_20050216.shp30.tiff",1.13
"sum","nws_precip_1day_observed_20050217.shp30.tiff",260.58
"sum","nws_precip_1day_observed_20050218.shp30.tiff",1.07
"sum","nws_precip_1day_observed_20050219.shp30.tiff",0.2
"sum","nws_precip_1day_observed_20050220.shp30.tiff",1.26
"sum","nws_precip_1day_observed_20050221.shp30.tiff",128.16
"sum","nws_precip_1day_observed_20050222.shp30.tiff",65.42
"sum","nws_precip_1day_observed_20050223.shp30.tiff",24.62
"sum","nws_precip_1day_observed_20050224.shp30.tiff",0.1
"sum","nws_precip_1day_observed_20050225.shp30.tiff",50.77
"sum","nws_precip_1day_observed_20050226.shp30.tiff",0.39
"sum","nws_precip_1day_observed_20050227.shp30.tiff",6.31
"sum","nws_precip_1day_observed_20050228.shp30.tiff",0.01
"sum","nws_precip_1day_observed_20050301.shp30.tiff",314.37
"sum","nws_precip_1day_observed_20050302.shp30.tiff",119.08
"sum","nws_precip_1day_observed_20050303.shp30.tiff",0.71
"sum","nws_precip_1day_observed_20050304.shp30.tiff",0
"sum","nws_precip_1day_observed_20050305.shp30.tiff",2.01
"sum","nws_precip_1day_observed_20050306.shp30.tiff",0
"sum","nws_precip_1day_observed_20050307.shp30.tiff",28.48
"sum","nws_precip_1day_observed_20050308.shp30.tiff",169.67
"sum","nws_precip_1day_observed_20050309.shp30.tiff",679.06
"sum","nws_precip_1day_observed_20050310.shp30.tiff",0.55
"sum","nws_precip_1day_observed_20050311.shp30.tiff",0
"sum","nws_precip_1day_observed_20050312.shp30.tiff",115.16
"sum","nws_precip_1day_observed_20050313.shp30.tiff",184.75
"sum","nws_precip_1day_observed_20050314.shp30.tiff",4.49
"sum","nws_precip_1day_observed_20050315.shp30.tiff",0.37
"sum","nws_precip_1day_observed_20050316.shp30.tiff",7.42
"sum","nws_precip_1day_observed_20050317.shp30.tiff",0.73
"sum","nws_precip_1day_observed_20050318.shp30.tiff",0.3
"sum","nws_precip_1day_observed_20050319.shp30.tiff",1.34
"sum","nws_precip_1day_observed_20050320.shp30.tiff",0.03
"sum","nws_precip_1day_observed_20050321.shp30.tiff",17.86
"sum","nws_precip_1day_observed_20050322.shp30.tiff",4.88
"sum","nws_precip_1day_observed_20050323.shp30.tiff",0.04
"sum","nws_precip_1day_observed_20050324.shp30.tiff",254.29
"sum","nws_precip_1day_observed_20050325.shp30.tiff",7.09
"sum","nws_precip_1day_observed_20050326.shp30.tiff",0.01
"sum","nws_precip_1day_observed_20050327.shp30.tiff",0.01
"sum","nws_precip_1day_observed_20050328.shp30.tiff",190.78
"sum","nws_precip_1day_observed_20050329.shp30.tiff",2169.63
"sum","nws_precip_1day_observed_20050330.shp30.tiff",79.04
"sum","nws_precip_1day_observed_20050331.shp30.tiff",0.28
"sum","nws_precip_1day_observed_20050401.shp30.tiff",199
"sum","nws_precip_1day_observed_20050402.shp30.tiff",312.59
"sum","nws_precip_1day_observed_20050403.shp30.tiff",1816.36
"sum","nws_precip_1day_observed_20050404.shp30.tiff",111.86
"sum","nws_precip_1day_observed_20050405.shp30.tiff",20.37
"sum","nws_precip_1day_observed_20050406.shp30.tiff",2.9
"sum","nws_precip_1day_observed_20050407.shp30.tiff",5.18
"sum","nws_precip_1day_observed_20050408.shp30.tiff",259.31
"sum","nws_precip_1day_observed_20050409.shp30.tiff",0
"sum","nws_precip_1day_observed_20050410.shp30.tiff",0
"sum","nws_precip_1day_observed_20050411.shp30.tiff",0
"sum","nws_precip_1day_observed_20050412.shp30.tiff",0
"sum","nws_precip_1day_observed_20050413.shp30.tiff",7.63
"sum","nws_precip_1day_observed_20050414.shp30.tiff",2.37
"sum","nws_precip_1day_observed_20050415.shp30.tiff",0.01
"sum","nws_precip_1day_observed_20050416.shp30.tiff",0
"sum","nws_precip_1day_observed_20050417.shp30.tiff",0
"sum","nws_precip_1day_observed_20050418.shp30.tiff",0
"sum","nws_precip_1day_observed_20050419.shp30.tiff",0
"sum","nws_precip_1day_observed_20050420.shp30.tiff",0.27
"sum","nws_precip_1day_observed_20050421.shp30.tiff",348.39
"sum","nws_precip_1day_observed_20050422.shp30.tiff",0
